Dst_Port,Protocol,Timestamp,Flow_Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow,Subflow_Bwd_Byts,Flow_Pkts,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Flow_Byts,Bwd Header Len,Fwd_Pkts,Bwd_Pkts,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow_Fwd_Pkts,Subflow Fwd Byts1,Subflow Bwd Pkts,Subflow_Bwd_Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
8080,6,02-03-2018 11:00,473,2,0,0,0,0,0,0,0,0,0,0,0,0,4228.32981,473,0,473,473,473,473,0,473,473,0,0,0,0,0,0,0,0,0,40,0,4228.32981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9807,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46395.43183,713.7758744,1634.5,3537.953575,8847,20,537,268.5,275.0645379,463,74,9364,3121.333333,4963.081335,8847,47,0,0,0,0,72,92,305.9039462,407.8719282,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,468,2,0,0,0,0,0,0,0,0,0,0,0,0,4273.504274,468,0,468,468,468,468,0,468,468,0,0,0,0,0,0,0,0,0,40,0,4273.504274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9591,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,47440.30862,729.8509019,1598.5,3559.482027,8858,15,440,220,240.4163056,390,50,9222,3074,5011.874001,8858,15,0,0,0,0,72,92,312.7932437,417.0576582,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,470,2,0,0,0,0,0,0,0,0,0,0,0,0,4255.319149,470,0,470,470,470,470,0,470,470,0,0,0,0,0,0,0,0,0,40,0,4255.319149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9039,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,50337.42671,774.4219493,1506.5,3299.612508,8234,21,483,241.5,258.0939751,424,59,8636,2878.666667,4641.231015,8234,24,0,0,0,0,72,92,331.8951211,442.5268282,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,473,2,0,0,0,0,0,0,0,0,0,0,0,0,4228.32981,473,0,473,473,473,473,0,473,473,0,0,0,0,0,0,0,0,0,40,0,4228.32981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9928,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45829.97583,705.0765512,1654.666667,3614.092675,9021,1,557,278.5,318.9051583,504,53,9446,3148.666667,5089.985887,9021,1,0,0,0,0,72,92,302.1756648,402.9008864,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,484,2,0,0,0,0,0,0,0,0,0,0,0,0,4132.231405,484,0,484,484,484,484,0,484,484,0,0,0,0,0,0,0,0,0,40,0,4132.231405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9302,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48914.212,752.5263384,1550.333333,3384.667468,8451,22,500,250,274.3574311,444,56,8880,2960,4758.657058,8451,37,0,0,0,0,72,92,322.5112879,430.0150505,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,478,2,0,0,0,0,0,0,0,0,0,0,0,0,4184.100418,478,0,478,478,478,478,0,478,478,0,0,0,0,0,0,0,0,0,40,0,4184.100418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9491,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,47940.15383,737.5408282,1581.833333,3439.056058,8591,16,544,272,313.9554108,494,50,9017,3005.666667,4841.05054,8591,16,0,0,0,0,72,92,316.0889264,421.4519018,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,473,2,0,0,0,0,0,0,0,0,0,0,0,0,4228.32981,473,0,473,473,473,473,0,473,473,0,0,0,0,0,0,0,0,0,40,0,4228.32981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9182,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,49553.47419,762.3611414,1530.333333,3357.477724,8375,1,538,269,285.6711396,471,67,8738,2912.666667,4733.961801,8375,1,0,0,0,0,72,92,326.7262034,435.6349379,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,511,2,0,0,0,0,0,0,0,0,0,0,0,0,3913.894325,511,0,511,511,511,511,0,511,511,0,0,0,0,0,0,0,0,0,40,0,3913.894325,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
0,0,02-03-2018 10:58,102944107,62,0,0,0,0,0,0,0,0,0,0,0,0,0.602268569,1687608.311,2662430.538,2.04E+07,195256,1.03E+08,1687608.311,2662430.538,2.04E+07,195256,0,0,0,0,0,0,0,0,0,0,0,0.602268569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,7.79E+07,0,7.79E+07,7.79E+07,2.04E+07,0,2.04E+07,2.04E+07,Benign
8080,6,02-03-2018 11:00,9025,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,50415.51247,775.6232687,1504.166667,3299.316985,8232,23,466,233,248.901587,409,57,8639,2879.666667,4638.139318,8232,40,0,0,0,0,72,92,332.4099723,443.2132964,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,498,2,0,0,0,0,0,0,0,0,0,0,0,0,4016.064257,498,0,498,498,498,498,0,498,498,0,0,0,0,0,0,0,0,0,40,0,4016.064257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9420,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48301.4862,743.0997877,1570,3405.512649,8511,22,539,269.5,320.3193719,496,43,8946,2982,4791.693125,8511,36,0,0,0,0,72,92,318.4713376,424.6284501,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,520,2,0,0,0,0,0,0,0,0,0,0,0,0,3846.153846,520,0,520,520,520,520,0,520,520,0,0,0,0,0,0,0,0,0,40,0,3846.153846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9766,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46590.21094,716.7724759,1627.666667,3582.4219,8933,17,471,235.5,263.7508294,422,49,9361,3120.333333,5036.555304,8933,51,0,0,0,0,72,92,307.188204,409.584272,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,475,2,0,0,0,0,0,0,0,0,0,0,0,0,4210.526316,475,0,475,475,475,475,0,475,475,0,0,0,0,0,0,0,0,0,40,0,4210.526316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9795,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46452.27157,714.6503318,1632.5,3615.210464,9005,20,493,246.5,277.892965,443,50,9372,3124,5095.088517,9005,41,0,0,0,0,72,92,306.2787136,408.3716182,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,457,2,0,0,0,0,0,0,0,0,0,0,0,0,4376.367615,457,0,457,457,457,457,0,457,457,0,0,0,0,0,0,0,0,0,40,0,4376.367615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9217,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,49365.30324,759.4662038,1536.166667,3365.205873,8399,20,452,226,248.901587,402,50,8835,2945,4725.436594,8399,76,0,0,0,0,72,92,325.4855159,433.9806879,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,607,2,0,0,0,0,0,0,0,0,0,0,0,0,3294.892916,607,0,607,607,607,607,0,607,607,0,0,0,0,0,0,0,0,0,40,0,3294.892916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9281,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,49024.88956,754.2290701,1546.833333,3353.484541,8381,15,554,277,318.1980515,502,52,8800,2933.333333,4721.825318,8381,15,0,0,0,0,72,92,323.2410301,430.9880401,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,508,2,0,0,0,0,0,0,0,0,0,0,0,0,3937.007874,508,0,508,508,508,508,0,508,508,0,0,0,0,0,0,0,0,0,40,0,3937.007874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,9448,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,48158.34039,740.8975445,1574.666667,3469.57592,8651,21,434,217,233.3452378,382,52,9087,3029,4871.261438,8651,63,0,0,0,0,72,92,317.5275191,423.3700254,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,508,2,0,0,0,0,0,0,0,0,0,0,0,0,3937.007874,508,0,508,508,508,508,0,508,508,0,0,0,0,0,0,0,0,0,40,0,3937.007874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,10157,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44796.69194,689.1798759,1692.833333,3785.536602,9413,1,492,246,272.9432175,439,53,9739,3246.333333,5342.946503,9413,1,0,0,0,0,72,92,295.362804,393.817072,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,495,2,0,0,0,0,0,0,0,0,0,0,0,0,4040.40404,495,0,495,495,495,495,0,495,495,0,0,0,0,0,0,0,0,0,40,0,4040.40404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,10587,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42977.23623,661.1882497,1764.5,3877.604351,9673,25,527,263.5,276.4787514,459,68,10153,3384.333333,5448.407596,9673,83,0,0,0,0,72,92,283.3663927,377.821857,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,471,2,0,0,0,0,0,0,0,0,0,0,0,0,4246.284501,471,0,471,471,471,471,0,471,471,0,0,0,0,0,0,0,0,0,40,0,4246.284501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
445,6,02-03-2018 11:00,338900,3,1,0,0,0,0,0,0,0,0,0,0,0,11.80289171,112966.6667,195506.39,338718,79,338900,169450,239492.8241,338797,103,0,0,0,0,0,0,0,0,0,72,32,8.852168781,2.950722927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02-03-2018 11:00,9981,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45586.61457,701.3325318,1663.5,3711.435396,9233,1,460,230,236.1736649,397,63,9604,3201.333333,5226.833873,9233,1,0,0,0,0,72,92,300.5710851,400.7614467,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,476,2,0,0,0,0,0,0,0,0,0,0,0,0,4201.680672,476,0,476,476,476,476,0,476,476,0,0,0,0,0,0,0,0,0,40,0,4201.680672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
3389,6,02-03-2018 10:58,119833656,112,110,51,5610,51,0,0.455357143,4.819047031,51,51,51,0,47.24048476,1.85256803,542233.7376,488482.9023,1930746,82146,1.20E+08,1079582.486,254760.5852,2020778,84530,1.19E+08,1089274.734,238059.328,2015598,1007692,1,0,0,0,2240,2200,0.934628916,0.917939114,0,51,25.61434978,25.55711093,653.1659193,0,1,0,0,1,0,0,0,0,25.72972973,0.455357143,51,0,0,0,0,0,0,112,51,110,5610,62765,62765,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02-03-2018 11:00,10797,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42141.33556,648.3282393,1799.5,3976.456098,9905,1,626,313,371.9381669,576,50,10242,3414,5623.865841,9905,1,0,0,0,0,72,92,277.8549597,370.4732796,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,485,2,0,0,0,0,0,0,0,0,0,0,0,0,4123.71134,485,0,485,485,485,485,0,485,485,0,0,0,0,0,0,0,0,0,40,0,4123.71134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,10493,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43362.24149,667.1114076,1748.833333,3887.300524,9677,21,501,250.5,280.7213921,449,52,10065,3355,5477.067007,9677,44,0,0,0,0,72,92,285.904889,381.2065186,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,462,2,0,0,0,0,0,0,0,0,0,0,0,0,4329.004329,462,0,462,462,462,462,0,462,462,0,0,0,0,0,0,0,0,0,40,0,4329.004329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,10408,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43716.37202,672.5595696,1734.666667,3897.294532,9685,20,419,209.5,225.5670632,369,50,10059,3353,5485.863013,9685,32,0,0,0,0,72,92,288.2398155,384.319754,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,489,2,0,0,0,0,0,0,0,0,0,0,0,0,4089.97955,489,0,489,489,489,489,0,489,489,0,0,0,0,0,0,0,0,0,40,0,4089.97955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,13498,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,33708.69758,518.5953475,2249.666667,3916.71141,9826,0,3297,1648.5,2254.963525,3243,54,10277,3425.666667,5547.436375,9826,0,0,0,0,0,72,92,222.2551489,296.3401985,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,517,2,0,0,0,0,0,0,0,0,0,0,0,0,3868.471954,517,0,517,517,517,517,0,517,517,0,0,0,0,0,0,0,0,0,40,0,3868.471954,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,10182,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44686.70202,687.4877234,1697,3688.637038,9216,19,586,293,339.411255,533,53,9668,3222.666667,5193.097085,9216,58,0,0,0,0,72,92,294.6375958,392.8501277,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,449,2,0,0,0,0,0,0,0,0,0,0,0,0,4454.342984,449,0,449,449,449,449,0,449,449,0,0,0,0,0,0,0,0,0,40,0,4454.342984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,13613,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,33423.93301,514.2143539,2268.833333,4027.885769,10260,1,2541,1270.5,1720.390799,2487,54,11148,3716,5684.558118,10260,1,0,0,0,0,72,92,220.3775803,293.8367737,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:00,605,2,0,0,0,0,0,0,0,0,0,0,0,0,3305.785124,605,0,605,605,605,605,0,605,605,0,0,0,0,0,0,0,0,0,40,0,3305.785124,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Malicious
3389,17,02-03-2018 10:58,114413895,26,26,887,1644,156,12,34.11538462,35.49797394,185,12,63.23076923,41.85145894,22.12143901,0.454490252,2243409.706,4824281.939,1.50E+07,1,1.14E+08,4576555.8,6165068.192,1.50E+07,1,1.14E+08,4568618.84,6171975.791,1.50E+07,149,0,0,0,0,208,208,0.227245126,0.227245126,12,185,50.69811321,43.32639314,1877.176343,0,0,0,0,0,0,0,0,1,51.67307692,34.11538462,63.23076923,0,0,0,0,0,0,26,887,26,1644,-1,-1,25,8,1908219,2162412.081,4937321,21750,1.24E+07,4412416.653,1.50E+07,5123973,Benign
8080,6,02-03-2018 11:01,10913,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41693.3932,641.4368185,1818.833333,3874.988692,9709,1,742,371,451.1341264,690,52,10245,3415,5457.299332,9709,1,0,0,0,0,72,92,274.9014936,366.5353248,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:01,488,2,0,0,0,0,0,0,0,0,0,0,0,0,4098.360656,488,0,488,488,488,488,0,488,488,0,0,0,0,0,0,0,0,0,40,0,4098.360656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
445,6,02-03-2018 11:01,385638,3,1,0,0,0,0,0,0,0,0,0,0,0,10.3724218,128546,222377.1585,385325,59,385638,192819,272328.0346,385384,254,0,0,0,0,0,0,0,0,0,72,32,7.779316354,2.593105451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02-03-2018 11:01,10827,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42024.56821,646.5318186,1804.5,3958.373896,9873,1,622,311,364.8670991,569,53,10287,3429,5584.468462,9873,1,0,0,0,0,72,92,277.0850651,369.4467535,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:01,491,2,0,0,0,0,0,0,0,0,0,0,0,0,4073.319756,491,0,491,491,491,491,0,491,491,0,0,0,0,0,0,0,0,0,40,0,4073.319756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:01,10449,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43544.83683,669.9205666,1741.5,3836.977391,9566,21,513,256.5,292.0351006,463,50,10007,3335.666667,5398.164534,9566,55,0,0,0,0,72,92,287.1088142,382.8117523,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:01,448,2,0,0,0,0,0,0,0,0,0,0,0,0,4464.285714,448,0,448,448,448,448,0,448,448,0,0,0,0,0,0,0,0,0,40,0,4464.285714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:01,8931,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,50946.14265,783.78681,1488.5,3191.484341,7991,15,447,223.5,226.9812768,384,63,8567,2855.666667,4455.700319,7991,15,0,0,0,0,72,92,335.9086329,447.8781771,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:01,487,2,0,0,0,0,0,0,0,0,0,0,0,0,4106.776181,487,0,487,487,487,487,0,487,487,0,0,0,0,0,0,0,0,0,40,0,4106.776181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Malicious
8080,6,02-03-2018 11:01,8796,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,51728.05821,795.8162801,1466,3214.885566,8020,1,475,237.5,256.6797616,419,56,8398,2799.333333,4525.136941,8020,1,0,0,0,0,72,92,341.0641201,454.7521601,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Malicious
